,input,output,gold,prefix
267,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Las exacerbaciones del tratamiento de los eventos adversos fueron leves e transitorios como irritación de la piel, picos, burne, claudica y picos.","La crema de combinación triple fue significativamente más eficaz para aclarar el melasma comparada con la hidroquinona sola o con las combinaciones duales como la tretinoina y la hidroquinona, la tretinoina y el acetónido de fluocinolona, o la hidroquinona y el acetónido de fluocinolona.",Simplify sentence from English to Spanish: 
268,"Adequate haemodialysis (HD) in people with end-stage kidney disease (ESKD) is reliant upon establishment of vascular access, which may consist of arteriovenous fistula, arteriovenous graft, or central venous catheters (CVC).",Los pacientes con drepanocytosis terminal (drepanosis renal) infecciosa de la arteria requiere vejiga suficiente (hémodialisis de la arteria) con fibromas y infecciones renales.,"Los pacientes que dependen de la hemodiálisis debido a la insuficiencia renal requieren un acceso vascular y, aunque no sea óptimo, con frecuencia se utiliza un catéter canalizado de hemodiálisis.",Simplify sentence from English to Spanish: 
269,"In people with carotid stenosis undergoing carotid stenting, there was no significant difference in the incidence of ischaemic stroke between participants treated with RIC and non-RIC (RR 0.22, 95% CI 0.01 to 4.03; 1 trial, 189 participants, low-quality evidence); however the stroke severity (assessed by infarct volume) was significantly lower in participants treated with RIC (mean difference (MD) -0.17 mL, 95% CI -0.23 to -0.11; 1 trial, 189 participants, low-quality evidence).",Se encontró pruebas de calidad moderada de que los pacientes con stent carotida que se sometieron a inserción de la estent carotida no desarrollaron diferencias entre los fármacos de la EC y los fármacos de inserción de la estent carotida.,"Sin embargo, su efecto sobre los resultados clínicos (accidente cerebrovascular y muerte) no estuvo claro.",Simplify sentence from English to Spanish: 
270,"The participants were mainly male (98.2%, 106/108) with a mean age of 58.4 (standard deviation 10.4) years in the oxandrolone group and were all male (100%, 104/104) with a mean age of 57.3 (standard deviation 11.6) years in the placebo group.","Los participantes fueron principalmente masculinos (98,2%, 106/088) con un promedio de 58,4 (disección estándar [disección estándar] de diez aos y son todos masculinos (100%, 104/084) con un promedio de 57.3 (disección estándar [disección estándar de 11.6) aos.","Los participantes fueron principalmente hombres (98,2%), con una media de edad de 58,4 años en el grupo de oxandrolona que fue comparable a los participantes del grupo placebo (hombres: 100%; edad media: 57,3 años).",Simplify sentence from English to Spanish: 
271,Anorexia nervosa is a disorder with high morbidity and significant mortality.,La anorexia nerviosa es un trastorno importante que provoca ayuda de enfermedad y muerte.,La anorexia nerviosa es un trastorno de salud mental grave e incapacitante de autoinanición.,Simplify sentence from English to Spanish: 
272,"Moderate evidence showed that the fibrate class can be effective in the secondary prevention of composite outcome of non-fatal stroke, non-fatal MI, and vascular death.","Lo anterior mostró que el contenido fibrato podra ser efectiva para prevenir el accidente cerebrovascular no mortal, pero no mortal, o muerte vascular.","El análisis de esta revisión mostró que cuando se compararon principalmente con placebo, los fibratos pueden ser efectivos para la prevención del resultado compuesto accidente cerebrovascular no mortal, ataque cardíaco (infarto de miocardio) no mortal y muerte debido a enfermedades circulatorias.",Simplify sentence from English to Spanish: 
273,"Fibrates were moderately effective for preventing MI occurrence (RR 0.86, 95% CI 0.80 to 0.93; participants = 13,942; studies = 10; I2 = 24%, fixed effect).",Se indicó que las fibratos fueron moderadamente efectivas para prevenir la aparición del médula cerebral (distorno o por vómito) y fueron probablemente bien diseados además del fármaco.,"El análisis de esta revisión mostró que cuando se compararon principalmente con placebo, los fibratos pueden ser efectivos para la prevención del resultado compuesto accidente cerebrovascular no mortal, ataque cardíaco (infarto de miocardio) no mortal y muerte debido a enfermedades circulatorias.",Simplify sentence from English to Spanish: 
274,There were no significant differences in the composite score between the intervention and control groups in any of the remaining comparisons.,No hubo diferencias significativas en el score de complicaciones de la vida ni en la puntuación combinada de cualquier de los comparaciones restantes.,No parece haber diferencias significativas en los diferentes métodos de entrenamiento con simulador.,Simplify sentence from English to Spanish: 
275,We included four trials (involving 364 participants) in the analysis of the effects of RIC on ischaemic stroke treatment.,Se encontraron cuatro ensayos controlados aleatorios con 364 participantes.,"Tres ensayos (que incluyeron 371 pacientes) fueron elegibles para el análisis del CIR para la prevención del accidente cerebrovascular isquémico, y otros cuatro ensayos (que incluyeron 364 pacientes) fueron elegibles para el análisis del CIR para el tratamiento del accidente cerebrovascular isquémico.",Simplify sentence from English to Spanish: 
276,"There was very low-certainty evidence on the relative effect of oxandrolone on complete ulcer healing at the end of a 24-week treatment period (risk ratio RR) 0.81, 95% confidence interval (CI) 0.52 to 1.26) (downgraded twice for imprecision due to an extremely wide 95% CI, which spanned both benefit and harm, and once for indirectness, as the participants were mostly male spinal cord injury patients).","Hay certeza muy baja a muy baja en cuanto al efecto relativo del oxandrolona sobre la curación completa de la lcera, por lo que se encontraron muy evidencia de certeza muy baja.",El ensayo se realizó durante 24 semanas con un seguimiento adicional de ocho semanas.,Simplify sentence from English to Spanish: 
277,"Such trials should assess the impacts of box model training on surgical skills in both the short and long term, as well as clinical outcomes when the trainee becomes competent to operate on patients.","Se necesitan más ECA de alta calidad para evaluar los efectos del entrenamiento con modelo de doble en el tiempo de trabajar o durante el tratamiento, as como los resultados clnicos y la calidad de la vida en los pacientes.",Lo anterior indica que el entrenamiento con simulador mejora las aptitudes técnicas de los cirujanos practicantes sin experiencia previa en cirugía laparoscópica.,Simplify sentence from English to Spanish: 
278,This review has provided evidence that brief co-incubation of sperm and oocytes may improve the ongoing pregnancy and clinical pregnancy rates for infertile women undergoing IVF cycles.,La co-incubación breve de espermatozoides y de otras hormonas puede mejorar las tasas de embarazo en curso y los tasas de embarazo clnico para las mujeres embarazadas infertiles a los que se les realiza un ciclo de FIV.,Pruebas de baja calidad mostraron aumentos en las tasas de embarazo en curso y de embarazo clínico con la administración del protocolo de coincubación breve.,Simplify sentence from English to Spanish: 
279,On current data there is no evidence to support physical intervention over the use of pharmaceutical agents in the acute setting.,No hay evidencia a favor de la intervención fsica con sobre el uso de agentes farmacológicos en el ámbito agudo.,Actualmente hay evidencia insuficiente a favor de cualquier técnica en cuanto a la adecuación de la diálisis o el riesgo reducido de eventos adversos.,Simplify sentence from English to Spanish: 
